company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,departure_delay_minutes,arrival_delay_minutes,ground_time_ratio,ground_time_buffer,ground_time_pressure,ground_time_risk,aircraft_size_complexity,carrier_complexity,total_pax,lap_child_count,is_child,basic_economy_ind,is_stroller_user,load_factor,children_complexity,stroller_complexity,basic_economy_complexity,special_service_count,special_service_complexity,Hot Transfer,Origin,Transfer,total_bags,transfer_ratio,baggage_complexity,transfer_bag_complexity,historical_difficulty,difficulty_score,daily_rank,daily_flight_count,daily_percentile,difficulty_classification
UA,2465,2025-08-07,ORD,ORF,2025-08-07 11:55:00+00:00,2025-08-07 15:14:00+00:00,2025-08-07 14:09:00+00:00,2025-08-07 17:22:00+00:00,179,B737-MAX9,Mainline,-80,69,56,134.0,128.0,-1.4285714285714286,-136,100.0,146,1.79,1.5,205,0,0.0,24,6,1.1452513966480447,0.0,0.02926829268292683,0.11707317073170732,115,115,1,55,45,101,0.45544554455445546,101,92,1.5,47.49629228437967,2.0,554,0.36101083032490977,Difficult
UA,1144,2025-08-09,ORD,ONT,2025-08-09 19:35:00+00:00,2025-08-09 22:06:00+00:00,2025-08-09 20:52:00+00:00,2025-08-09 23:10:00+00:00,166,B737-800,Mainline,-25,59,51,77.0,64.0,-0.49019607843137253,-76,100.0,86,1.66,1.5,208,2,0.0,37,3,1.2530120481927711,0.009615384615384616,0.014423076923076924,0.1778846153846154,108,108,24,43,44,111,0.6126126126126126,111,136,1.5,47.32821191243906,2.0,521,0.3838771593090211,Difficult
UA,2008,2025-08-04,ORD,MCO,2025-08-04 11:02:00+00:00,2025-08-04 14:57:00+00:00,2025-08-04 13:34:00+00:00,2025-08-04 18:16:00+00:00,234,B757-300,Mainline,-95,79,66,152.0,199.0,-1.4393939393939394,-161,100.0,171,2.34,1.5,313,2,0.0,11,2,1.3376068376068375,0.006389776357827476,0.006389776357827476,0.03514376996805112,74,74,0,101,54,155,0.34838709677419355,155,108,1.5,47.31505145209075,1.0,565,0.17699115044247787,Difficult
UA,2039,2025-08-10,ORD,MCO,2025-08-10 17:51:00+00:00,2025-08-10 21:47:00+00:00,2025-08-10 22:42:00+00:00,2025-08-11 02:11:00+00:00,200,A321-2NX,Mainline,-222,61,62,291.0,264.0,-3.5806451612903225,-284,100.0,294,2.0,1.5,195,1,0.0,13,0,0.975,0.005128205128205128,0.0,0.06666666666666667,94,94,14,51,72,137,0.6277372262773723,137,172,1.5,47.1988892363805,2.0,557,0.3590664272890485,Difficult
UA,2417,2025-08-09,ORD,SAN,2025-08-09 16:13:00+00:00,2025-08-09 18:35:00+00:00,2025-08-09 19:25:00+00:00,2025-08-09 21:28:00+00:00,166,B737-800,Mainline,-43,152,51,192.0,173.0,-0.8431372549019608,-94,100.0,104,1.66,1.5,206,2,0.0,33,1,1.2409638554216869,0.009708737864077669,0.0048543689320388345,0.16019417475728157,110,110,2,54,69,125,0.568,125,142,1.5,47.0044315892748,3.0,521,0.5758157389635317,Difficult
UA,2616,2025-08-02,ORD,PDX,2025-08-02 12:46:00+00:00,2025-08-02 15:14:00+00:00,2025-08-02 13:57:00+00:00,2025-08-02 15:45:00+00:00,166,B737-800,Mainline,-16,51,51,71.0,31.0,-0.3137254901960784,-67,100.0,77,1.66,1.5,221,2,0.0,24,3,1.3313253012048192,0.00904977375565611,0.013574660633484163,0.1085972850678733,98,98,22,61,67,150,0.5933333333333334,150,178,1.5,46.82701847733376,2.0,520,0.38461538461538464,Difficult
UA,2488,2025-08-14,ORD,LGA,2025-08-14 12:00:00+00:00,2025-08-14 15:20:00+00:00,2025-08-14 15:53:00+00:00,2025-08-14 20:16:00+00:00,179,B737-900,Mainline,-175,67,56,233.0,296.0,-3.125,-231,100.0,241,1.79,1.5,217,1,0.0,26,2,1.2122905027932962,0.004608294930875576,0.009216589861751152,0.11981566820276497,82,82,1,120,13,134,0.1044776119402985,134,28,1.5,46.73122131493104,1.0,560,0.17857142857142858,Difficult
UA,777,2025-08-04,ORD,LAS,2025-08-04 19:49:00+00:00,2025-08-04 21:52:00+00:00,2025-08-04 23:36:00+00:00,2025-08-05 01:38:00+00:00,179,B737-900,Mainline,-197,54,56,227.0,226.0,-3.517857142857143,-253,100.0,263,1.79,1.5,199,0,0.0,27,1,1.111731843575419,0.0,0.005025125628140704,0.135678391959799,66,66,16,60,73,149,0.5973154362416108,149,178,1.5,46.55544507068674,2.0,565,0.35398230088495575,Difficult
UA,2155,2025-08-05,ORD,LAX,2025-08-05 19:40:00+00:00,2025-08-05 22:10:00+00:00,2025-08-05 20:53:00+00:00,2025-08-05 22:47:00+00:00,234,B757-300,Mainline,-28,63,66,73.0,37.0,-0.42424242424242425,-94,100.0,104,2.34,1.5,282,1,0.0,28,2,1.205128205128205,0.0035460992907801418,0.0070921985815602835,0.09929078014184398,73,73,24,92,46,162,0.43209876543209874,162,140,1.5,46.553608985389374,3.0,527,0.5692599620493358,Difficult
UA,2008,2025-08-06,ORD,MCO,2025-08-06 11:02:00+00:00,2025-08-06 14:59:00+00:00,2025-08-06 12:23:00+00:00,2025-08-06 16:03:00+00:00,200,A321-2NX,Mainline,-37,77,62,81.0,64.0,-0.5967741935483871,-99,100.0,109,2.0,1.5,281,0,0.0,17,7,1.405,0.0,0.02491103202846975,0.060498220640569395,74,74,0,47,68,115,0.591304347826087,115,136,1.5,46.51700774292996,1.0,502,0.199203187250996,Difficult
UA,1878,2025-08-05,ORD,SFO,2025-08-05 12:46:00+00:00,2025-08-05 15:33:00+00:00,2025-08-05 13:44:00+00:00,2025-08-05 16:07:00+00:00,200,A321-2NX,Mainline,-28,62,62,58.0,34.0,-0.45161290322580644,-90,100.0,100,2.0,1.5,261,4,0.0,13,4,1.305,0.01532567049808429,0.01532567049808429,0.04980842911877394,74,74,17,118,38,173,0.3179190751445087,173,110,1.5,46.47300965485875,4.0,527,0.7590132827324478,Difficult
UA,343,2025-08-05,ORD,SFO,2025-08-05 10:53:00+00:00,2025-08-05 13:40:00+00:00,2025-08-05 12:46:00+00:00,2025-08-05 15:28:00+00:00,200,A321-2NX,Mainline,-34,118,62,113.0,108.0,-0.5483870967741935,-96,100.0,106,2.0,1.5,243,0,0.0,10,4,1.215,0.0,0.01646090534979424,0.0411522633744856,104,104,12,109,41,162,0.3271604938271605,162,106,1.5,46.38814764041353,5.0,527,0.9487666034155597,Difficult
UA,2154,2025-08-11,ORD,ROC,2025-08-11 18:25:00+00:00,2025-08-11 21:13:00+00:00,2025-08-12 00:05:00+00:00,2025-08-12 02:48:00+00:00,179,B737-900,Mainline,-120,153,56,340.0,335.0,-2.142857142857143,-176,100.0,186,1.79,1.5,175,2,0.0,24,1,0.9776536312849162,0.011428571428571429,0.005714285714285714,0.13714285714285715,88,88,1,7,105,113,0.9380530973451328,113,212,1.5,46.32935121711538,2.0,570,0.3508771929824561,Difficult
UA,380,2025-08-09,ORD,JAX,2025-08-09 11:59:00+00:00,2025-08-09 15:33:00+00:00,2025-08-09 15:15:00+00:00,2025-08-09 18:41:00+00:00,179,B737-MAX9,Mainline,-163,69,56,196.0,188.0,-2.9107142857142856,-219,100.0,229,1.79,1.5,197,3,0.0,21,3,1.100558659217877,0.015228426395939087,0.015228426395939087,0.1065989847715736,69,69,0,55,48,103,0.46601941747572817,103,96,1.5,46.274580445369814,4.0,521,0.7677543186180422,Difficult
UA,378,2025-08-10,ORD,LAX,2025-08-10 13:55:00+00:00,2025-08-10 16:26:00+00:00,2025-08-10 17:34:00+00:00,2025-08-10 20:05:00+00:00,200,A321-2NX,Mainline,-162,63,62,219.0,219.0,-2.6129032258064515,-224,100.0,234,2.0,1.5,235,3,0.0,8,3,1.175,0.01276595744680851,0.01276595744680851,0.03404255319148936,59,59,3,97,45,145,0.3310344827586207,145,96,1.5,46.13244047786671,3.0,557,0.5385996409335727,Difficult
UA,793,2025-08-12,ORD,DFW,2025-08-12 16:20:00+00:00,2025-08-12 18:58:00+00:00,2025-08-12 21:44:00+00:00,2025-08-13 00:16:00+00:00,150,A320-200,Mainline,-195,146,110,324.0,318.0,-1.7727272727272727,-305,100.0,315,1.5,1.5,156,0,0.0,14,1,1.04,0.0,0.00641025641025641,0.08974358974358974,93,93,6,52,46,104,0.5,104,104,1.5,45.82214147101126,3.0,473,0.6342494714587738,Difficult
UA,1044,2025-08-03,ORD,LAX,2025-08-03 09:05:00+00:00,2025-08-03 11:40:00+00:00,2025-08-03 10:38:00+00:00,2025-08-03 12:45:00+00:00,234,B757-300,Mainline,-36,72,66,93.0,65.0,-0.5454545454545454,-102,100.0,112,2.34,1.5,269,0,0.0,24,1,1.1495726495726495,0.0,0.0037174721189591076,0.08921933085501858,74,74,1,123,53,177,0.3050847457627119,177,108,1.5,45.81575471017964,1.0,548,0.18248175182481752,Difficult
UA,1492,2025-08-09,ORD,CMH,2025-08-09 21:20:00+00:00,2025-08-09 23:48:00+00:00,2025-08-10 01:34:00+00:00,2025-08-10 03:53:00+00:00,179,B737-900,Mainline,-106,48,56,254.0,245.0,-1.8928571428571428,-162,100.0,172,1.79,1.5,148,1,0.0,17,3,0.8268156424581006,0.006756756756756757,0.02027027027027027,0.11486486486486487,100,100,25,4,63,92,0.9565217391304348,92,176,1.5,45.72052873530211,5.0,521,0.9596928982725527,Difficult
UA,2616,2025-08-14,ORD,PDX,2025-08-14 12:46:00+00:00,2025-08-14 15:14:00+00:00,2025-08-14 14:25:00+00:00,2025-08-14 17:03:00+00:00,166,B737-800,Mainline,-17,84,51,99.0,109.0,-0.3333333333333333,-68,100.0,78,1.66,1.5,182,3,0.0,19,1,1.0963855421686748,0.016483516483516484,0.005494505494505495,0.1043956043956044,98,98,24,50,72,146,0.6575342465753424,146,192,1.5,45.516833075977786,2.0,560,0.35714285714285715,Difficult
UA,2337,2025-08-02,ORD,IAD,2025-08-02 13:05:00+00:00,2025-08-02 16:10:00+00:00,2025-08-02 13:38:00+00:00,2025-08-02 16:27:00+00:00,179,B737-900,Mainline,-4,53,56,33.0,17.0,-0.07142857142857142,-60,100.0,70,1.79,1.5,224,0,0.0,8,4,1.2513966480446927,0.0,0.017857142857142856,0.03571428571428571,98,98,16,91,62,169,0.46153846153846156,169,156,1.5,45.511703494900296,3.0,520,0.576923076923077,Difficult
UA,2652,2025-08-10,ORD,RSW,2025-08-10 18:08:00+00:00,2025-08-10 22:09:00+00:00,2025-08-10 22:01:00+00:00,2025-08-11 01:40:00+00:00,166,B737-800,Mainline,-12,208,114,233.0,211.0,-0.10526315789473684,-126,100.0,136,1.66,1.5,180,1,0.0,25,0,1.0843373493975903,0.005555555555555556,0.0,0.1388888888888889,109,109,0,51,51,102,0.5,102,102,1.5,45.25784257878047,4.0,557,0.718132854578097,Difficult
UA,1577,2025-08-07,ORD,SFO,2025-08-07 14:40:00+00:00,2025-08-07 17:26:00+00:00,2025-08-07 15:55:00+00:00,2025-08-07 18:26:00+00:00,200,A321-2NX,Mainline,-15,61,62,75.0,60.0,-0.24193548387096775,-77,100.0,87,2.0,1.5,238,0,0.0,21,2,1.19,0.0,0.008403361344537815,0.08823529411764706,88,88,5,69,60,134,0.48507462686567165,134,130,1.5,45.216170066434685,3.0,554,0.5415162454873645,Difficult
UA,1967,2025-08-07,ORD,LAX,2025-08-07 18:15:00+00:00,2025-08-07 20:47:00+00:00,2025-08-07 20:18:00+00:00,2025-08-07 23:05:00+00:00,200,A321-2NX,Mainline,-40,98,62,123.0,138.0,-0.6451612903225806,-102,100.0,112,2.0,1.5,250,1,0.0,21,3,1.25,0.004,0.012,0.084,84,84,0,62,27,89,0.30337078651685395,89,54,1.5,45.16555912438393,4.0,554,0.7220216606498195,Difficult
UA,2652,2025-08-04,ORD,RSW,2025-08-04 16:20:00+00:00,2025-08-04 20:32:00+00:00,2025-08-04 18:13:00+00:00,2025-08-04 22:35:00+00:00,166,B737-800,Mainline,-26,109,51,113.0,123.0,-0.5098039215686274,-77,100.0,87,1.66,1.5,200,1,0.0,16,1,1.2048192771084338,0.005,0.005,0.08,109,109,0,59,66,125,0.528,125,132,1.5,45.11710109808584,3.0,565,0.5309734513274336,Difficult
UA,1270,2025-08-10,ORD,PUJ,2025-08-10 16:25:00+00:00,2025-08-10 15:05:00+00:00,2025-08-10 16:25:00+00:00,2025-08-10 20:19:00+00:00,179,B737-900,Mainline,-22,113,70,0.0,314.0,-0.3142857142857143,-92,100.0,102,1.79,1.5,234,2,0.0,28,5,1.3072625698324023,0.008547008547008548,0.021367521367521368,0.11965811965811966,61,61,0,86,26,112,0.23214285714285715,112,52,1.0,45.099339946308255,5.0,557,0.8976660682226212,Difficult
UA,1270,2025-08-10,ORD,PUJ,2025-08-10 09:23:00+00:00,2025-08-10 14:09:00+00:00,2025-08-10 09:29:00+00:00,2025-08-10 14:09:00+00:00,179,B737-900,Mainline,-22,113,70,6.0,0.0,-0.3142857142857143,-92,100.0,102,1.79,1.5,234,2,0.0,28,5,1.3072625698324023,0.008547008547008548,0.021367521367521368,0.11965811965811966,61,61,0,86,26,112,0.23214285714285715,112,52,1.2,45.099339946308255,5.0,557,0.8976660682226212,Difficult
UA,503,2025-08-04,ORD,DEN,2025-08-04 14:35:00+00:00,2025-08-04 16:27:00+00:00,2025-08-04 16:14:00+00:00,2025-08-04 17:54:00+00:00,234,B757-300,Mainline,-17,99,66,99.0,87.0,-0.25757575757575757,-83,100.0,93,2.34,1.5,253,1,0.0,1,0,1.0811965811965811,0.003952569169960474,0.0,0.003952569169960474,108,108,0,131,26,157,0.16560509554140126,157,52,1.5,45.099202145579056,4.0,565,0.7079646017699115,Difficult
UA,1124,2025-08-04,ORD,IAH,2025-08-04 16:07:00+00:00,2025-08-04 19:05:00+00:00,2025-08-04 18:54:00+00:00,2025-08-04 21:38:00+00:00,179,B737-900,Mainline,-15,160,119,167.0,153.0,-0.12605042016806722,-134,100.0,144,1.79,1.5,188,0,0.0,2,0,1.0502793296089385,0.0,0.0,0.010638297872340425,103,103,1,116,96,213,0.45539906103286387,213,194,1.5,45.04063213401282,5.0,565,0.8849557522123894,Difficult
UA,1124,2025-08-03,ORD,IAH,2025-08-03 16:07:00+00:00,2025-08-03 19:05:00+00:00,2025-08-03 19:39:00+00:00,2025-08-03 22:06:00+00:00,179,B737-900,Mainline,-15,131,119,212.0,181.0,-0.12605042016806722,-134,100.0,144,1.79,1.5,213,0,0.0,1,2,1.1899441340782122,0.0,0.009389671361502348,0.004694835680751174,103,103,0,58,68,126,0.5396825396825397,126,136,1.5,45.014445862332956,2.0,548,0.36496350364963503,Difficult
UA,1485,2025-08-05,ORD,SEA,2025-08-05 13:40:00+00:00,2025-08-05 16:20:00+00:00,2025-08-05 15:40:00+00:00,2025-08-05 17:54:00+00:00,179,B737-900,Mainline,-71,54,56,120.0,94.0,-1.2678571428571428,-127,100.0,137,1.79,1.5,197,0,0.0,28,2,1.100558659217877,0.0,0.01015228426395939,0.14213197969543148,78,78,9,55,57,121,0.5454545454545454,121,132,1.5,45.014392308458454,6.0,527,1.1385199240986716,Difficult
UA,2184,2025-08-09,ORD,EGE,2025-08-09 16:00:00+00:00,2025-08-09 18:03:00+00:00,2025-08-09 20:22:00+00:00,2025-08-09 22:36:00+00:00,126,B737-700,Mainline,-175,78,43,262.0,273.0,-4.069767441860465,-218,100.0,228,1.26,1.5,185,4,0.0,13,7,1.4682539682539681,0.021621621621621623,0.03783783783783784,0.07027027027027027,14,14,0,42,37,79,0.46835443037974683,79,74,1.5,44.84181598255553,6.0,521,1.1516314779270633,Difficult
UA,1044,2025-08-04,ORD,LAX,2025-08-04 09:05:00+00:00,2025-08-04 11:40:00+00:00,2025-08-04 10:28:00+00:00,2025-08-04 12:26:00+00:00,234,B757-300,Mainline,-36,59,66,83.0,46.0,-0.5454545454545454,-102,100.0,112,2.34,1.5,254,0,0.0,16,1,1.0854700854700854,0.0,0.003937007874015748,0.06299212598425197,74,74,3,136,26,165,0.17575757575757575,165,58,1.5,44.687287705764206,6.0,565,1.0619469026548671,Difficult
UA,1710,2025-08-15,ORD,SMF,2025-08-15 19:59:00+00:00,2025-08-15 22:32:00+00:00,2025-08-16 00:23:00+00:00,2025-08-16 02:26:00+00:00,179,B737-900,Mainline,-193,52,56,264.0,234.0,-3.4464285714285716,-249,100.0,259,1.79,1.5,98,0,0.0,11,1,0.547486033519553,0.0,0.01020408163265306,0.11224489795918367,118,118,1,20,52,73,0.726027397260274,73,106,1.5,44.638983648104976,1.0,556,0.1798561151079137,Difficult
UA,224,2025-08-14,ORD,BZN,2025-08-14 09:20:00+00:00,2025-08-14 11:47:00+00:00,2025-08-14 09:55:00+00:00,2025-08-14 11:58:00+00:00,166,B737-800,Mainline,-9,50,51,35.0,11.0,-0.17647058823529413,-60,100.0,70,1.66,1.5,218,3,0.0,11,4,1.3132530120481927,0.013761467889908258,0.01834862385321101,0.05045871559633028,68,68,0,35,83,118,0.7033898305084746,118,166,1.5,44.60097019569979,3.0,560,0.5357142857142857,Difficult
UA,224,2025-08-06,ORD,BZN,2025-08-06 09:20:00+00:00,2025-08-06 11:47:00+00:00,2025-08-06 11:08:00+00:00,2025-08-06 13:20:00+00:00,166,B737-800,Mainline,-9,117,51,108.0,93.0,-0.17647058823529413,-60,100.0,70,1.66,1.5,222,3,0.0,16,3,1.3373493975903614,0.013513513513513514,0.013513513513513514,0.07207207207207207,68,68,2,32,76,110,0.7090909090909091,110,156,1.5,44.56417175599663,2.0,502,0.398406374501992,Difficult
UA,2133,2025-08-12,ORD,EWR,2025-08-12 15:40:00+00:00,2025-08-12 19:14:00+00:00,2025-08-12 23:16:00+00:00,2025-08-13 02:19:00+00:00,176,B757-200,Mainline,-180,59,56,456.0,425.0,-3.2142857142857144,-236,100.0,246,1.76,1.5,146,0,0.0,12,2,0.8295454545454546,0.0,0.0136986301369863,0.0821917808219178,91,91,4,32,47,83,0.6144578313253012,83,102,1.5,44.50137175873335,4.0,473,0.8456659619450317,Difficult
UA,2481,2025-08-15,ORD,SYR,2025-08-15 18:20:00+00:00,2025-08-15 21:16:00+00:00,2025-08-15 19:53:00+00:00,2025-08-15 22:39:00+00:00,150,A320-200,Mainline,-56,45,46,93.0,83.0,-1.2173913043478262,-102,100.0,112,1.5,1.5,185,0,0.0,23,3,1.2333333333333334,0.0,0.016216216216216217,0.12432432432432433,66,66,0,10,106,116,0.9137931034482759,116,212,1.5,44.47400464420082,2.0,556,0.3597122302158274,Difficult
UA,1584,2025-08-01,ORD,LAX,2025-08-01 10:50:00+00:00,2025-08-01 13:23:00+00:00,2025-08-01 12:06:00+00:00,2025-08-01 14:22:00+00:00,200,A321-2NX,Mainline,-37,67,62,76.0,59.0,-0.5967741935483871,-99,100.0,109,2.0,1.5,259,0,0.0,7,6,1.295,0.0,0.023166023166023165,0.02702702702702703,55,55,4,88,41,133,0.3383458646616541,133,90,1.5,44.36003354720169,1.0,561,0.17825311942959002,Difficult
UA,1643,2025-08-14,ORD,SEA,2025-08-14 07:10:00+00:00,2025-08-14 09:50:00+00:00,2025-08-14 08:28:00+00:00,2025-08-14 10:52:00+00:00,179,B737-900,Mainline,-24,73,56,78.0,62.0,-0.42857142857142855,-80,100.0,90,1.79,1.5,202,2,0.0,35,1,1.1284916201117319,0.009900990099009901,0.0049504950495049506,0.17326732673267325,58,58,53,73,7,133,0.45112781954887216,133,120,1.5,44.2641158151024,4.0,560,0.7142857142857143,Difficult
UA,2226,2025-08-02,ORD,CLE,2025-08-02 14:27:00+00:00,2025-08-02 16:54:00+00:00,2025-08-02 15:07:00+00:00,2025-08-02 17:16:00+00:00,179,B737-900,Mainline,-6,52,56,40.0,22.0,-0.10714285714285714,-62,100.0,72,1.79,1.5,222,2,0.0,10,1,1.2402234636871508,0.009009009009009009,0.0045045045045045045,0.04504504504504504,76,76,1,19,102,122,0.8442622950819673,122,206,1.5,44.138935496642226,4.0,520,0.7692307692307693,Difficult
